Drought_Label,MAI,NAME_2,NDVI,NDWI,SPI,date,Rainfall_norm,LST_norm
0.0,0.2589260893810141,Latur,0.0958192790896256,-0.0848207445678592,-0.2258169497815927,2021-07-01,0.19363626723010904,0.5198809873513173
0.0,0.1070856739657128,Akola,0.0605037506459824,-0.0529200390274977,-0.5667392382672458,2021-07-01,0.12601282038960188,0.7855088612380057
0.0,0.0910404639787287,Aurangabad,0.06892388340365,-0.0613539300247152,-0.7311149379550932,2021-07-01,0.09340817186665835,0.6419382035394985
0.0,0.3104441636639631,Bhandara,0.0977403931069707,-0.0833833761382792,-0.0638486095301741,2021-07-01,0.22576340533975942,0.329355323581227
0.0,0.1281141544018003,Buldana,0.0755062443854811,-0.0644760213593669,-0.5952542089096728,2021-07-01,0.12035674958835557,0.7354852700474279
0.0,0.3475257716102211,Garhchiroli,0.0831744346102273,-0.0708527039519053,0.2762547788611446,2021-07-01,0.29322441971730306,0.24877143366050847
0.0,0.2152451583337475,Gondiya,0.0670251295471406,-0.0576396247867207,-0.0587298890885604,2021-07-01,0.2267787262247988,0.26992172342580223
0.0,0.393495443964694,Hingoli,0.1318611978672121,-0.1127840529165192,-0.14324153995892,2021-07-01,0.21001546573097613,0.6287973516683487
0.0,0.1119992761590937,Jalna,0.0667824567166294,-0.0583242400856684,-0.6231948321277819,2021-07-01,0.11481460314415164,0.6761498724707278
1.389758031891088,0.3610208388473233,Kolhapur,0.0556189788670882,-0.0465918695325841,1.3503602271001671,2021-07-01,0.5062779956589891,0.11115018006301969
2.0,0.1632747992047706,Mumbai City,0.0154239787680434,-0.0108951083616108,2.550144353063639,2021-07-01,0.7442604943174485,0.32954164959207155
2.0,0.3545756595843308,Mumbai Suburban,0.0372681683790877,-0.0330290451194737,2.24936811821132,2021-07-01,0.6846001951367459,0.24105421522001746
0.0,0.3377863859324473,Nagpur,0.1104901454605692,-0.0936179303833067,-0.0997943204062021,2021-07-01,0.21863341428119193,0.4720506407711371
